submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-04-19,NE,478811,96,4195,1,896,1914571,5.014178110918843e-05,0.000467989957019092
2022-04-19,NH,306369,176,2471,6,3235,1348124,0.00013055178900457228,0.0023996308944874505
2022-04-19,NJ,2232789,1817,33349,6,26534,8878503,0.0002046516175080416,0.002988566878898391
2022-04-19,NM,520402,114,7427,11,1845,2092454,5.448148441972918e-05,0.0008817398136350907
2022-04-19,NV,716548,391,10681,1,2368,2972382,0.00013154433043935807,0.0007966674539140662
2022-04-19,NY,5077477,6000,67515,36,79139,19572319,0.00030655539591399464,0.004043414579539604
2022-04-19,OH,2681437,0,38266,0,8636,11655397,0.0,0.0007409443024549056
2022-04-19,OK,1038301,0,14173,0,3000,3932870,0.0,0.000762801719863611
2022-04-19,OR,711827,727,7460,5,6361,4129803,0.0001760374526339392,0.0015402671749717844
2022-04-19,PA,2800317,2018,44539,51,15830,12791530,0.00015776064317560135,0.001237537651868072
2022-04-19,PR,497210,359,4186,1,14620,3318447,0.00010818313506287731,0.0044056753053461455
2022-04-19,RI,348955,329,3532,3,4583,1057231,0.0003111902696761635,0.00433490883260139
2022-04-19,SC,1472093,0,17734,0,2528,5020806,0.0,0.0005035048157606567
2022-04-19,SD,237370,0,2898,0,261,870638,0.0,0.0002997801612151089
2022-04-19,TN,2025789,402,26109,-1,4440,6709356,5.991633176120033e-05,0.000661762470198332
2022-04-19,TX,6712347,3119,86396,28,29430,28260856,0.0001103646683596562,0.0010413697306267014
2022-04-19,UT,929361,0,4736,0,1439,3096848,0.0,0.0004646660087934571
2022-04-19,VA,1688068,1207,20099,28,14673,8454463,0.0001427648332011152,0.0017355330551449572
2022-04-19,VT,111960,145,596,3,3068,624313,0.0002322552950202863,0.004914201690498196
2022-04-19,WA,1478177,582,12645,19,19064,7404107,7.860502286096082e-05,0.0025747872093150465
2022-04-19,WI,1597154,540,14395,4,8821,5790716,9.325271693517692e-05,0.0015233004001577698
2022-04-19,WV,499288,95,6804,8,1160,1817305,5.2275209719887415e-05,0.0006383078239480989
2022-04-19,WY,156392,134,1807,6,128,581024,0.00023062730627306272,0.00022030071046979128
2022-04-18,AK,241959,0,1202,0,2209,737068,0.0,0.0029970097738607564
2022-04-18,AL,1298419,296,19529,0,2546,4876250,6.070238400410151e-05,0.0005221225326839272
2022-04-18,AR,834256,25,11354,6,1093,2999370,8.335083700910524e-06,0.00036440985940380815
2022-04-18,AZ,2016797,0,29823,0,9617,7050299,0.0,0.001364055623740213
2022-04-18,CA,9140562,0,88907,0,45306,39283497,0.0,0.0011533087291083072
2022-04-18,CO,1370272,327,12029,6,6209,5610349,5.828514411492048e-05,0.0011067047700597593
2022-04-18,CT,747612,1960,10813,0,9068,3575074,0.0005482404000588519,0.002536450993741668
2022-04-18,DC,139772,0,1333,0,2886,692683,0.0,0.004166408010590703
2022-04-18,DE,260476,435,2894,0,1951,957248,0.0004544276927191282,0.002038134318379354
2022-04-18,FL,5888222,3093,73820,4,31584,20901636,0.0001479788472060273,0.0015110778888312857
2022-04-18,GA,2506634,0,37523,0,5363,10403847,0.0,0.0005154823980014316
2022-04-18,HI,237097,0,1378,0,2438,1422094,0.0,0.0017143733114688621
2022-04-18,IA,761116,335,9475,0,1941,3139508,0.00010670461741139057,0.000618249738494057
2022-04-18,ID,445167,127,4914,1,744,1717750,7.393392519283947e-05,0.0004331247271139572
2022-04-18,IL,3100240,5755,37823,8,27604,12770631,0.0004506433550542647,0.0021615220109327407
2022-04-18,IN,1694955,1390,23523,14,3081,6665703,0.0002085301430321753,0.0004622168134403828
2022-04-18,KS,772222,0,8524,0,1947,2910652,0.0,0.0006689222895763561
2022-04-18,KY,1322983,859,15307,33,4419,4449052,0.00019307483931408308,0.0009932453025948
2022-04-18,LA,1170826,464,17197,3,2082,4664362,9.947769920087677e-05,0.0004463632968453135
2022-04-18,MA,1724369,0,20176,0,20912,6850553,0.0,0.0030526002791307506
2022-04-18,MD,1022225,1874,14407,6,8529,6018848,0.0003113552626682049,0.0014170485780667663
2022-04-18,ME,240086,0,2276,0,3827,1335492,0.0,0.0028656105764766843
2022-04-18,MI,2400990,0,35857,0,11484,9965265,0.0,0.0011524028713737165
2022-04-18,MN,1438566,928,12718,4,8010,5563378,0.0001668051317023578,0.0014397727423878083
2022-04-18,MO,1417911,0,20241,0,6189,6104910,0.0,0.0010137741588328083
2022-04-18,MS,796496,148,12424,2,1332,2984418,4.9590908512145415e-05,0.00044631817660930874
2022-04-18,MT,273204,90,3260,0,525,1050649,8.56613388486545e-05,0.0004996911432838179
2022-04-18,NC,2647337,568,23364,1,12355,10264876,5.5334326493568945e-05,0.0012036190208240217
2022-04-18,ND,240434,52,2257,0,529,756717,6.871789585802883e-05,0.0006990724405557164
2022-04-18,NE,478715,235,4194,3,869,1914571,0.0001227429016735342,0.00045388758108213276
2022-04-18,NH,306193,782,2465,1,3183,1348124,0.0005800653352362246,0.002361058775008827
2022-04-18,NJ,2230972,996,33343,7,26327,8878503,0.00011218107376885495,0.0029652521376632977
2022-04-18,NM,520288,455,7416,6,1818,2092454,0.00021744802992084892,0.0008688363041672601
2022-04-18,NV,716157,251,10682,17,2460,2972382,8.444405867078995e-05,0.0008276190610762681
2022-04-18,NY,5071477,4616,67479,8,76352,19572319,0.0002358432845898332,0.0039010195981375533
2022-04-18,OH,2681437,0,38266,0,8636,11655397,0.0,0.0007409443024549056
2022-04-18,OK,1038301,572,14173,163,3000,3932870,0.00014544086125399517,0.000762801719863611
2022-04-18,OR,711100,1514,7455,12,5980,4129803,0.0003666034433119449,0.001448010958391962
2022-04-18,PA,2798299,692,44488,0,14609,12791530,5.4098297858035745e-05,0.0011420838633064223
2022-04-18,PR,496851,1144,4185,0,14261,3318447,0.00034473957245663406,0.004297492170283268
2022-04-18,RI,348626,185,3529,0,4526,1057231,0.0001749854100002743,0.004280994408979684
2022-04-18,SC,1472093,189,17734,0,2599,5020806,3.7643358456789606e-05,0.0005176459715830487
2022-04-18,SD,237370,0,2898,0,261,870638,0.0,0.0002997801612151089
2022-04-18,TN,2025387,178,26110,0,4282,6709356,2.653011704849169e-05,0.0006382132651777607
2022-04-18,TX,6709228,6805,86368,41,28710,28260856,0.00024079242327267085,0.0010158927953208496
2022-04-18,UT,929361,0,4736,0,1439,3096848,0.0,0.0004646660087934571
2022-04-18,VA,1686861,2360,20071,26,14398,8454463,0.0002791425073360662,0.0017030058561968986
2022-04-18,VT,111815,973,593,0,2923,624313,0.0015585131176188867,0.004681946395477909
2022-04-18,WA,1477595,927,12626,7,19198,7404107,0.0001252007838352417,0.0025928852729978106
2022-04-18,WI,1596614,1674,14391,1,8769,5790716,0.0002890834224990485,0.0015143205088973453
2022-04-18,WV,499193,303,6796,2,1158,1817305,0.00016673040573816724,0.000637207293217154
2022-04-18,WY,156258,0,1801,0,91,581024,0.0,0.00015662003634961722
2022-04-17,AK,241959,0,1202,0,2209,737068,0.0,0.0029970097738607564
2022-04-17,AL,1298123,70,19529,0,2505,4876250,1.4355293514483466e-05,0.0005137144321968726
2022-04-17,AR,834231,31,11348,9,1103,2999370,1.0335503789129051e-05,0.0003677438928841723
2022-04-17,AZ,2016797,0,29823,0,9617,7050299,0.0,0.001364055623740213
2022-04-17,CA,9140562,0,88907,0,45306,39283497,0.0,0.0011533087291083072
2022-04-17,CO,1369945,526,12023,0,6055,5610349,9.375530827048371e-05,0.0010792554972961575
2022-04-17,CT,745652,0,10813,0,8376,3575074,0.0,0.0023428885667821143
2022-04-17,DC,139772,0,1333,0,2886,692683,0.0,0.004166408010590703
2022-04-17,DE,260041,0,2894,0,1566,957248,0.0,0.0016359396937888613
2022-04-17,FL,5885129,1813,73816,10,29973,20901636,8.673962172147673e-05,0.0014340025823815895
2022-04-17,GA,2506634,0,37523,0,6375,10403847,0.0,0.0006127541091290558
2022-04-17,HI,237097,0,1378,0,2438,1422094,0.0,0.0017143733114688621
2022-04-17,IA,760781,0,9475,0,1733,3139508,0.0,0.0005519973193251936
2022-04-17,ID,445040,0,4913,0,830,1717750,0.0,0.00048319021976422644
2022-04-17,IL,3094485,0,37815,0,24835,12770631,0.0,0.0019446963897085429
2022-04-17,IN,1693565,0,23509,0,2095,6665703,0.0,0.00031429543140460954
2022-04-17,KS,772222,0,8524,0,1947,2910652,0.0,0.0006689222895763561
2022-04-17,KY,1322124,0,15274,0,3651,4449052,0.0,0.0008206242588308701
2022-04-17,LA,1170362,0,17194,0,1825,4664362,0.0,0.00039126465741724163
2022-04-17,MA,1724369,0,20176,0,24008,6850553,0.0,0.0035045345974259305
2022-04-17,MD,1020351,0,14401,0,7529,6018848,0.0,0.0012509038274433912
2022-04-17,ME,240086,0,2276,0,3827,1335492,0.0,0.0028656105764766843
2022-04-17,MI,2400990,0,35857,0,11484,9965265,0.0,0.0011524028713737165
2022-04-17,MN,1437638,0,12714,0,7549,5563378,0.0,0.0013569094172641155
2022-04-17,MO,1417911,0,20241,0,6189,6104910,0.0,0.0010137741588328083
2022-04-17,MS,796348,0,12422,0,1627,2984418,0.0,0.0005451649199274364
2022-04-17,MT,273114,0,3260,0,493,1050649,0.0,0.0004692337783598519
2022-04-17,NC,2646769,898,23363,0,12058,10264876,8.748279082962133e-05,0.0011746854029215745
2022-04-17,ND,240382,0,2257,0,521,756717,0.0,0.0006885004565775581
2022-04-17,NE,478480,0,4191,0,756,1914571,0.0,0.00039486652623485887
2022-04-17,NH,305411,0,2464,0,2733,1348124,0.0,0.002027261587213046
