submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-01-09,TN,1540515,11690,21095,1,160354,6709356,0.17423430803194823,2.3900058366257504
2022-01-09,TX,5043610,42791,75281,48,544585,28260856,0.15141438037121027,1.9269940018801976
2022-01-09,UT,682036,0,3896,0,58333,3096848,0.0,1.8836248986065833
2022-01-09,VA,1247222,0,15666,0,189276,8454463,0.0,2.23877022112463
2022-01-09,VT,68013,0,457,0,11191,624313,0.0,1.7925303493600164
2022-01-09,WA,931071,0,10004,0,117330,7404107,0.0,1.5846610536557615
2022-01-09,WI,1186066,0,11402,0,102624,5790716,0.0,1.7722160782880736
2022-01-09,WV,357980,2108,5421,0,38945,1817305,0.11599593904160282,2.143008465832648
2022-01-09,WY,119857,0,1572,0,5615,581024,0.0,0.96639725725615466
2022-01-09,FL,4758500,49462,63048,12,812728,20901636,0.2366417633528782,3.8883463476256117
2022-01-09,PR,355263,8539,3373,12,123361,3318447,0.25731916164398588,3.7174316781313665
2022-01-09,SC,1081518,15740,14782,27,128525,5020806,0.31349548259781396,2.5598479606660764
2022-01-09,AZ,1477483,15850,24773,69,122431,7050299,0.22481316040638843,1.7365362802343562
2022-01-08,AZ,1461633,16504,24704,88,106925,7050299,0.23408936273482867,1.5166023455175446
2022-01-08,AK,159436,0,948,0,9621,737068,0.0,1.3053069730336957
2022-01-08,AL,979668,9605,16680,5,111034,4876250,0.1969751345808767,2.2770366572673675
2022-01-08,AR,613014,8171,9314,16,63023,2999370,0.27242387568055959,2.1012079203299359
2022-01-08,CA,5947810,0,76341,0,683628,39283497,0.0,1.7402422192708558
2022-01-08,CO,989409,0,10425,0,103159,5610349,0.0,1.8387269668963553
2022-01-08,CT,573711,0,9377,0,99154,3575074,0.0,2.7734810524201734
2022-01-08,DC,110040,0,1227,0,30475,692683,0.0,4.39955939441274
2022-01-08,GA,1978788,0,31646,0,245188,10403847,0.0,2.3567051687707443
2022-01-08,HI,134753,4148,1091,1,37731,1422094,0.29168254700462842,2.6532001400751284
2022-01-08,IA,608000,0,8019,0,40003,3139508,0.0,1.2741805403904052
2022-01-08,IL,2382437,0,31660,0,340004,12770631,0.0,2.662389979007302
2022-01-08,IN,1329423,0,19614,0,128497,6665703,0.0,1.927733653899671
2022-01-08,KS,566062,0,7096,0,60540,2910652,0.0,2.0799463487905805
2022-01-08,KY,915881,0,12358,0,70656,4449052,0.0,1.5881136026281555
2022-01-08,LA,908428,0,15054,0,118055,4664362,0.0,2.5309999524050664
2022-01-08,MA,1279928,0,20568,0,224409,6850553,0.0,3.2757793421932511
2022-01-08,ME,153376,42,1603,0,11596,1335492,0.0031449083933112287,0.86829423163897645
2022-01-08,MI,1855658,0,29955,0,210080,9965265,0.0,2.1081225637250989
2022-01-08,MN,1064065,0,10906,0,67841,5563378,0.0,1.2194210064460838
2022-01-08,MS,586547,0,10527,0,61045,2984418,0.0,2.045457439272917
2022-01-08,MT,202863,0,2917,0,7194,1050649,0.0,0.68471963519691159
2022-01-08,ND,181576,930,2029,1,10216,756717,0.12289931374609002,1.3500423540108124
2022-01-08,NE,360321,0,3468,0,28064,1914571,0.0,1.4658114010919419
2022-01-08,NH,214572,0,2019,0,24585,1348124,0.0,1.8236453026576189
2022-01-08,NJ,1815163,32700,29444,70,385407,8878503,0.36830533255437314,4.3409007126539239
2022-01-08,NM,369113,0,5983,0,26464,2092454,0.0,1.2647350909506254
2022-01-08,NV,528892,0,8510,0,39613,2972382,0.0,1.3327021896916345
2022-01-08,NY,2185691,42541,24120,86,404935,19572319,0.21735288495962077,2.068916820740557
